name,state,city,ntee_code,geo_tier,verdict,confidence,rejection_reason,assets_end_of_year,asset_amount,grants_paid_total,typical_grant_estimate,grant_history_method,similar_grants_count,propublica_url,ruling_date,most_recent_filing_year
Soundbridge Foundation Inc,IL,Champaign,A68,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/334639345,2025-06-01,
Stateline Music Foundation,IL,Freeport,A68,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/412155991,2005-02-01,
Thirty Four Foundation,IL,Chicago,A30,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/883571029,2023-07-01,
Truth Alliance Foundation,IL,Schaumburg,A30,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/900447768,2009-07-01,
Waukegan Band Foundation,IL,Waukegan,A6C,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/320297137,2010-05-01,
Wax Trax Foundation,IL,Chicago,A99,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/392807088,2025-08-01,
Westside Cultural Foundation,IL,Chicago,A20,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,32510,,,,0,https://projects.propublica.org/nonprofits/organizations/454245943,2012-12-01,
Wooden Elephant Foundation,IL,Carpentersvle,A68,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/332957444,2025-01-01,
Architects Research Foundation,IL,Chicago,A23,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,66421,,,,0,https://projects.propublica.org/nonprofits/organizations/611570769,2009-03-01,
Agri Heritage Foundation,IL,Chicago,A80,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/823904034,2018-05-01,
Ahavah Maure Foundation,IL,Peoria,A99,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/830992720,2018-07-01,
Artfinix Works Foundation,IL,Hillside,A25,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/332035045,2026-04-01,
Arts Culture Foundation,IL,Chicago,A20,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/922953604,2023-04-01,
Da Capo Foundation,IL,Chicago,A20,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/422562985,2026-06-01,
Dj Timmy2times Foundation,IL,East Peoria,A68,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/933118614,2023-09-01,
Electrical Audio Foundation,IL,Chicago,A20,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/414064117,2026-02-01,
Elegy Voice Foundation,IL,Rolling Mdws,A6B,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/414022903,2026-04-01,
For-charity Foundation,IL,East Dundee,A12,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/415058932,2026-04-01,
Greenwood Cemetery Foundation,IL,Rockford,A82,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/395102873,2025-11-01,
Jem Foundation Chicago,IL,Chicago,A20,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/851173567,2021-09-01,
Jennas Foundation Inc,IL,Carol Stream,A12,2,fail,,"No 990-PF filings found -- not confirmed as a private foundation. May be a public charity, or may have never filed.",,,,,,0,https://projects.propublica.org/nonprofits/organizations/863360148,2022-03-01,
Kalyna Music Foundation,IL,Frankfort,A12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/415191227,2026-04-01,
Lisker Music Foundation,IL,Northbrook,A20,2,fail,,"No 990-PF filings found -- not confirmed as a private foundation. May be a public charity, or may have never filed.",,,,,,0,https://projects.propublica.org/nonprofits/organizations/61660282,2022-07-01,
Maestro Arts Foundation,IL,Chicago,A60,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/923464086,2023-04-01,
Mario Cameron Foundation,IL,Chicago,A23,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/932828253,2023-10-01,
New Vanguard Foundation,IL,Chicago,A25,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/415200585,2026-04-01,
Our Theater Foundation,IL,Elmwood Park,A65,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/883244010,2024-05-01,
Prestige International Foundation,IL,Chicago,A23,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/814463220,2022-04-01,
Project Backstage Foundation,IL,Chicago,A02,2,fail,,"No 990-PF filings found -- not confirmed as a private foundation. May be a public charity, or may have never filed.",,,,,,0,https://projects.propublica.org/nonprofits/organizations/823324342,2018-02-01,
Rebuild Foundation Nfp,IL,Chicago,A40,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,1,,,,0,https://projects.propublica.org/nonprofits/organizations/271308845,2011-07-01,
Streets Calling Foundation,IL,Chicago,A01,2,fail,,"No 990-PF filings found -- not confirmed as a private foundation. May be a public charity, or may have never filed.",,,,,,0,https://projects.propublica.org/nonprofits/organizations/863132484,2021-07-01,
The 3yb Foundation,IL,Chicago,A23,2,fail,,"No 990-PF filings found -- not confirmed as a private foundation. May be a public charity, or may have never filed.",,,,,,0,https://projects.propublica.org/nonprofits/organizations/845010583,2020-04-01,
The Banchet Foundation,IL,Chicago,A99,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/993320322,2026-07-01,
The Commontone Foundation,IL,Oak Park,A68,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,,,,,0,https://projects.propublica.org/nonprofits/organizations/413662946,2026-04-01,
